4.629056155681610107e-01,1.369638442993164062e-01,1.517519503831863403e-01,1.333218216896057129e-01,1.150568723678588867e-01
9.495954513549804688e-01,5.785248707979917526e-03,3.722682013176381588e-04,2.600007504224777222e-02,1.824704371392726898e-02
4.995266199111938477e-01,1.503303740173578262e-02,1.770877838134765625e-02,5.120451003313064575e-02,4.165270924568176270e-01
3.384484210982918739e-03,1.664021256146952510e-04,1.378988032229244709e-03,1.164491477538831532e-04,9.949536919593811035e-01
6.412358582019805908e-02,4.315847754478454590e-01,3.816145705059170723e-03,1.092230528593063354e-01,3.912523686885833740e-01
3.382428735494613647e-02,2.619183957576751709e-01,2.091760486364364624e-01,3.799495398998260498e-01,1.151317507028579712e-01
6.284069418907165527e-01,3.396852016448974609e-01,1.001541316509246826e-02,3.643555392045527697e-04,2.152808196842670441e-02
4.126354455947875977e-01,4.180908575654029846e-02,4.363531712442636490e-03,3.427523672580718994e-01,1.984394788742065430e-01
7.436994463205337524e-02,8.675919175148010254e-01,5.271692760288715363e-03,3.812906099483370781e-03,4.895348101854324341e-02
1.479553175158798695e-03,9.979352951049804688e-01,9.957763541024178267e-05,4.122496193303959444e-06,4.812677798327058554e-04
6.066548079252243042e-02,7.604508195072412491e-03,7.151878526201471686e-05,8.223122954368591309e-01,1.093460321426391602e-01
8.140156045556068420e-03,1.123353764414787292e-01,4.891530610620975494e-03,1.891247034072875977e-01,6.855081915855407715e-01
1.543203741312026978e-01,3.958356976509094238e-01,4.480999708175659180e-02,3.354376256465911865e-01,6.959626823663711548e-02
9.302968382835388184e-01,2.152356464648619294e-04,4.154415364610031247e-05,1.771943876519799232e-03,6.767447292804718018e-02
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
3.490798473358154297e-01,1.522967685014009476e-02,2.597334794700145721e-02,5.302800536155700684e-01,7.943685352802276611e-02
2.856475710868835449e-01,3.339886665344238281e-02,2.064924538135528564e-01,2.809562981128692627e-01,1.935047060251235962e-01
2.854616641998291016e-01,9.177814237773418427e-03,1.608282327651977539e-03,1.423849165439605713e-01,5.613672733306884766e-01
1.182831600308418274e-01,3.167071044445037842e-01,4.477814957499504089e-02,2.050048410892486572e-01,3.152267336845397949e-01
2.854616641998291016e-01,9.177814237773418427e-03,1.608282327651977539e-03,1.423849165439605713e-01,5.613672733306884766e-01
2.331484258174896240e-01,3.868174850940704346e-01,3.060819208621978760e-01,1.566167734563350677e-02,5.829052627086639404e-02
3.425541147589683533e-02,3.050982393324375153e-02,9.190776348114013672e-01,3.936308901757001877e-03,1.222075894474983215e-02
2.279223054647445679e-01,1.841879487037658691e-01,9.430659562349319458e-02,2.743743062019348145e-01,2.192088812589645386e-01
2.104241400957107544e-03,9.178920388221740723e-01,1.454781088978052139e-02,4.320240765810012817e-02,2.225351147353649139e-02
1.788306236267089844e-01,2.518635094165802002e-01,1.514944434165954590e-01,1.967846453189849854e-01,2.210267782211303711e-01
1.826654225587844849e-01,2.434589266777038574e-01,1.710532605648040771e-01,1.928416192531585693e-01,2.099808454513549805e-01
1.326359957456588745e-01,2.026344090700149536e-01,2.242357134819030762e-01,2.424275428056716919e-01,1.980664134025573730e-01
6.585231423377990723e-02,7.323481440544128418e-01,8.122645085677504539e-04,3.508338295432622544e-07,2.009869217872619629e-01
8.775670528411865234e-01,1.056646257638931274e-01,5.773600190877914429e-03,9.017444215714931488e-03,1.977280713617801666e-03
5.792376399040222168e-02,9.190040826797485352e-01,1.957362331449985504e-02,1.264246657228795812e-05,3.485919907689094543e-03
6.484444439411163330e-02,6.705546379089355469e-02,3.257045745849609375e-01,2.507311105728149414e-01,2.916643321514129639e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
2.903614768001716584e-05,1.015313682728447020e-04,3.388360710232518613e-06,9.983748197555541992e-01,1.491325441747903824e-03
1.727787554264068604e-01,4.897020757198333740e-01,1.890265494585037231e-01,5.259131547063589096e-03,1.432334482669830322e-01
1.974897384643554688e-01,2.404902130365371704e-01,1.369266510009765625e-01,2.055374979972839355e-01,2.195560038089752197e-01
3.897003531455993652e-01,5.969339609146118164e-02,1.897924393415451050e-02,1.976086646318435669e-01,3.340182602405548096e-01
7.396837472915649414e-01,6.718545919284224510e-04,3.898835529980715364e-07,2.596404552459716797e-01,3.537562861311016604e-06
2.196022272109985352e-01,4.215900897979736328e-01,1.729199849069118500e-02,2.974304854869842529e-01,4.408518970012664795e-02
2.839637920260429382e-02,5.953292846679687500e-01,7.879167096689343452e-04,4.994545131921768188e-02,3.255411088466644287e-01
1.182185932993888855e-01,1.138724107295274734e-02,1.497073844075202942e-02,8.531725406646728516e-01,2.250790596008300781e-03
2.175416201353073120e-01,1.681998223066329956e-01,2.496475726366043091e-01,2.854512333869934082e-01,7.915975153446197510e-02
7.021418213844299316e-01,1.851062923669815063e-01,2.083295024931430817e-02,4.968977533280849457e-03,8.694992959499359131e-02
5.752931465394794941e-04,1.673246174505038653e-06,9.952142863767221570e-05,5.255599617958068848e-01,4.737636148929595947e-01
8.108438923954963684e-03,3.674070239067077637e-01,3.585759922862052917e-02,4.864805191755294800e-02,5.399789214134216309e-01
1.082752197980880737e-01,4.262380674481391907e-02,8.666253648698329926e-03,6.178329586982727051e-01,2.226017266511917114e-01
6.234839931130409241e-02,2.855685353279113770e-01,1.132395938038825989e-01,3.087192773818969727e-01,2.301242202520370483e-01
2.395047098398208618e-01,1.650755703449249268e-01,1.367506384849548340e-01,1.874082535505294800e-01,2.712607979774475098e-01
7.822934985160827637e-01,1.536861964268609881e-04,6.672001909464597702e-04,2.969356998801231384e-02,1.871920228004455566e-01
1.788306236267089844e-01,2.518635094165802002e-01,1.514944434165954590e-01,1.967846453189849854e-01,2.210267782211303711e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
8.659566193819046021e-02,1.487918011844158173e-02,2.124872803688049316e-01,5.638780444860458374e-02,6.296499967575073242e-01
1.002086792141199112e-02,8.645241260528564453e-01,6.560780573636293411e-03,4.531028866767883301e-02,7.358399033546447754e-02
5.855840444564819336e-02,1.881821453571319580e-02,7.746897608740255237e-06,9.210474491119384766e-01,1.568134524859488010e-03
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
1.511294245719909668e-01,4.680319726467132568e-01,4.208965972065925598e-02,3.268436789512634277e-01,1.190541032701730728e-02
1.896819174289703369e-01,3.090171813964843750e-01,1.416226178407669067e-01,1.478634327650070190e-01,2.118148803710937500e-01
3.245758712291717529e-01,7.356220157817006111e-04,7.200167514383792877e-03,4.463502764701843262e-01,2.211381345987319946e-01
1.998785734176635742e-01,1.221397817134857178e-01,2.809080481529235840e-01,1.189998760819435120e-01,2.780736386775970459e-01
2.506132423877716064e-01,2.524327428545802832e-04,7.700280402787029743e-04,7.254370301961898804e-02,6.758205890655517578e-01
1.584611833095550537e-01,2.877469360828399658e-01,2.092280983924865723e-01,2.645714581012725830e-01,7.999229431152343750e-02
2.414435744285583496e-01,9.273168630897998810e-03,6.051491480320692062e-03,5.715436935424804688e-01,1.716880500316619873e-01
1.707638055086135864e-01,2.900802493095397949e-01,8.767656236886978149e-02,1.690798550844192505e-01,2.823995053768157959e-01
1.350902020931243896e-04,4.204343259334564209e-02,5.366359353065490723e-01,1.884789392352104187e-02,4.023377001285552979e-01
3.279546648263931274e-02,1.619828492403030396e-01,8.280721306800842285e-02,5.127083137631416321e-02,6.711435914039611816e-01
2.224757487609418938e-12,1.000000000000000000e+00,2.573957991192088457e-10,1.365566427297126850e-11,3.919510708697135012e-15
1.975474804639816284e-01,4.194917082786560059e-01,3.707282245159149170e-02,1.736234724521636963e-01,1.722644120454788208e-01
9.662701631896197796e-04,4.858704507350921631e-01,2.329984912648797035e-03,9.862221777439117432e-04,5.098471045494079590e-01
1.639917679131031036e-02,4.751692712306976318e-01,2.952163806185126305e-03,5.026373639702796936e-02,4.552155435085296631e-01
2.214447855949401855e-01,2.299869507551193237e-01,1.389964371919631958e-01,2.034843564033508301e-01,2.060874849557876587e-01
1.326359957456588745e-01,2.026344090700149536e-01,2.242357134819030762e-01,2.424275428056716919e-01,1.980664134025573730e-01
1.326359957456588745e-01,2.026344090700149536e-01,2.242357134819030762e-01,2.424275428056716919e-01,1.980664134025573730e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
1.099197790026664734e-01,3.232081830501556396e-01,3.456696867942810059e-02,1.995699107646942139e-01,3.327350914478302002e-01
2.385573834180831909e-01,1.999241411685943604e-01,2.942706272006034851e-02,3.489200472831726074e-01,1.831713318824768066e-01
9.631008505821228027e-01,3.915772950335849600e-08,2.361040571940975497e-07,3.275141119956970215e-02,4.147547762840986252e-03
3.425541147589683533e-02,3.050982393324375153e-02,9.190776348114013672e-01,3.936308901757001877e-03,1.222075894474983215e-02
2.585745751857757568e-01,1.563294082880020142e-01,8.693185634911060333e-03,3.540160655975341797e-01,2.223868072032928467e-01
9.995973706245422363e-01,7.564776024082675576e-05,3.162267603329382837e-05,6.574115104740485549e-05,2.295272133778780699e-04
2.937296812888234854e-04,8.212798275053501129e-04,9.773240890353918076e-05,9.409853219985961914e-01,5.780183896422386169e-02
3.059633448719978333e-02,1.287788301706314087e-01,6.378117799758911133e-01,5.186961591243743896e-02,1.509433984756469727e-01
2.466073483228683472e-01,1.104173809289932251e-01,1.749707162380218506e-01,2.158231586217880249e-01,2.521814703941345215e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
5.509335994720458984e-01,1.827128678560256958e-01,2.283525280654430389e-02,2.323481291532516479e-01,1.117006596177816391e-02
2.128483856722596101e-06,8.644147619918385317e-09,7.683814001735456145e-11,2.986310864798724651e-04,9.996991753578186035e-01
6.068886518478393555e-01,2.766904421150684357e-02,2.754052169620990753e-03,2.033513970673084259e-02,3.423531055450439453e-01
4.633367955684661865e-01,6.741941906511783600e-03,2.819169312715530396e-02,2.257582098245620728e-01,2.759714424610137939e-01
7.155597954988479614e-02,2.120437473058700562e-01,2.548598945140838623e-01,2.900612056255340576e-01,1.714791506528854370e-01
1.987267583608627319e-01,6.854877471923828125e-01,2.865816466510295868e-02,8.123629726469516754e-03,7.900363206863403320e-02
3.614479899406433105e-01,1.670279161771759391e-04,8.130821515806019306e-04,2.900214493274688721e-01,3.475504219532012939e-01
1.632147878408432007e-01,3.106398582458496094e-01,2.004389017820358276e-01,1.582365185022354126e-01,1.674699783325195312e-01
1.406025956384837627e-03,3.490487288217991590e-04,3.241208032704889774e-04,1.163951158523559570e-01,8.815256357192993164e-01
4.634919464588165283e-01,2.646195292472839355e-01,2.842908911406993866e-02,2.371219992637634277e-01,6.337386555969715118e-03
8.443865776062011719e-01,1.716664555715397000e-04,3.186508547514677048e-04,9.890159964561462402e-02,5.622149631381034851e-02
3.903098702430725098e-01,1.960787549614906311e-02,3.143837675452232361e-03,4.961189627647399902e-01,9.081957489252090454e-02
3.791007995605468750e-01,7.277562469244003296e-02,4.807788133621215820e-02,1.158115416765213013e-01,3.842341601848602295e-01
3.366221114993095398e-02,2.084920406341552734e-01,1.438961364328861237e-03,6.409955094568431377e-04,7.557658553123474121e-01
1.712806671857833862e-01,2.505623102188110352e-01,1.675247400999069214e-01,1.959806084632873535e-01,2.146516293287277222e-01
2.161794602870941162e-01,2.015486359596252441e-01,1.136699020862579346e-01,2.501966357231140137e-01,2.184052616357803345e-01
8.718757331371307373e-02,3.385226726531982422e-01,2.790861949324607849e-02,1.904251128435134888e-01,3.559559583663940430e-01
1.409379839897155762e-01,2.965505719184875488e-01,5.757379531860351562e-02,2.097125798463821411e-01,2.952250838279724121e-01
1.800573021173477173e-01,2.547409534454345703e-01,8.323512226343154907e-02,2.014404088258743286e-01,2.805261313915252686e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
1.123519893735647202e-02,6.516757607460021973e-02,3.460590494796633720e-03,8.801983594894409180e-01,3.993824869394302368e-02
1.895178556442260742e-01,2.335838675498962402e-01,1.607892960309982300e-01,1.966542452573776245e-01,2.194546461105346680e-01
4.637945890426635742e-01,2.563584446907043457e-01,1.314487587660551071e-02,5.215663462877273560e-02,2.145454734563827515e-01
2.558008953928947449e-02,4.265071153640747070e-01,5.888320878148078918e-02,2.518041729927062988e-01,2.372253984212875366e-01
1.616612225770950317e-01,1.631003618240356445e-01,6.349875330924987793e-01,2.751914689724799246e-05,4.022328183054924011e-02
1.571227423846721649e-02,4.822865128517150879e-01,5.154986307024955750e-02,4.475464671850204468e-02,4.056966602802276611e-01
2.087506055831909180e-01,2.116997092962265015e-01,1.263374835252761841e-01,2.360947132110595703e-01,2.171174436807632446e-01
1.711907088756561279e-01,2.970795929431915283e-01,1.686674952507019043e-01,2.801665067672729492e-01,8.289571106433868408e-02
4.364725947380065918e-02,2.454042136669158936e-01,1.559621691703796387e-01,4.914591833949089050e-02,5.058404207229614258e-01
1.426797658205032349e-01,1.807266771793365479e-01,1.142905056476593018e-01,2.815223112702369690e-02,5.341507196426391602e-01
7.542368769645690918e-01,1.860899967141449451e-03,2.547561656683683395e-03,1.628395617008209229e-01,7.851511985063552856e-02
1.010379288345575333e-03,6.229558959603309631e-02,6.047253918950445950e-06,1.526070293039083481e-03,9.351618885993957520e-01
2.876989245414733887e-01,1.323564792983233929e-04,9.457426494918763638e-04,3.323290944099426270e-01,3.788939416408538818e-01
6.515120267868041992e-01,4.448540508747100830e-03,1.700921682640910149e-03,2.885238826274871826e-02,3.134861588478088379e-01
2.272581607103347778e-01,2.691535949707031250e-01,2.254548668861389160e-01,9.993161261081695557e-02,1.782017052173614502e-01
4.071879200637340546e-03,5.216328892856836319e-03,9.593683294951915741e-03,5.058969557285308838e-02,9.305282831192016602e-01
1.201818063855171204e-01,6.652886867523193359e-01,3.484554588794708252e-02,1.674338988959789276e-02,1.629404574632644653e-01
3.292290493845939636e-03,9.870231151580810547e-01,1.761948660714551806e-04,9.374512359499931335e-03,1.339527952950447798e-04
8.895140886306762695e-01,9.397602081298828125e-02,7.518758997321128845e-03,8.428966626524925232e-03,5.622902535833418369e-04
1.326359957456588745e-01,2.026344090700149536e-01,2.242357134819030762e-01,2.424275428056716919e-01,1.980664134025573730e-01
4.336360394954681396e-01,1.289768330752849579e-02,2.936981804668903351e-02,2.256667912006378174e-01,2.984295785427093506e-01
4.087608680129051208e-02,4.478424489498138428e-01,3.662198549136519432e-03,5.017473697662353516e-01,5.871815606951713562e-03
3.364533185958862305e-01,7.873922586441040039e-02,6.769909709692001343e-02,3.334896862506866455e-01,1.836185753345489502e-01
4.005316877737641335e-04,1.534182927571237087e-03,2.125394064933061600e-03,8.864558339118957520e-01,1.094840094447135925e-01
1.322842687368392944e-01,2.797116339206695557e-01,1.465520113706588745e-01,2.066289484500885010e-01,2.348231077194213867e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
2.764444649219512939e-01,2.696897387504577637e-01,5.815425515174865723e-02,2.665951550006866455e-01,1.291164010763168335e-01
4.048947989940643311e-01,2.257442772388458252e-01,8.469990454614162445e-03,1.500608772039413452e-01,2.108300477266311646e-01
1.084240674972534180e-01,8.834060430526733398e-01,5.194273544475436211e-04,6.173036526888608932e-03,1.477387500926852226e-03
6.484444439411163330e-02,6.705546379089355469e-02,3.257045745849609375e-01,2.507311105728149414e-01,2.916643321514129639e-01
8.758137375116348267e-02,5.814684927463531494e-02,2.310473471879959106e-01,2.780337333679199219e-01,3.451906144618988037e-01
2.141182124614715576e-01,1.035877782851457596e-02,1.522772163152694702e-01,5.204395856708288193e-03,6.180412769317626953e-01
9.100029468536376953e-01,1.465033128624781966e-04,7.805520908732432872e-06,8.968621492385864258e-02,1.565929414937272668e-04
1.779441982507705688e-01,2.535884678363800049e-01,1.475475877523422241e-01,1.975528597831726074e-01,2.233667522668838501e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
2.558008953928947449e-02,4.265071153640747070e-01,5.888320878148078918e-02,2.518041729927062988e-01,2.372253984212875366e-01
2.986994683742523193e-01,1.649725884199142456e-01,9.448434412479400635e-02,4.122892320156097412e-01,2.955434657633304596e-02
2.034765630960464478e-01,2.390333116054534912e-01,1.876961737871170044e-01,2.227352708578109741e-01,1.470587551593780518e-01
9.852548241615295410e-01,1.880267955129966140e-04,6.395620875991880894e-04,3.279828932136297226e-03,1.063778903335332870e-02
2.121414542198181152e-01,8.460363023914396763e-04,1.397556392475962639e-03,4.608159363269805908e-01,3.247990310192108154e-01
3.078570067882537842e-01,1.081996634602546692e-01,1.740354746580123901e-01,2.315156310796737671e-01,1.783921271562576294e-01
5.264922603964805603e-02,2.599326893687248230e-02,1.757268561050295830e-03,9.190553426742553711e-01,5.449160817079246044e-04
3.453904017806053162e-02,1.919250786304473877e-01,2.609738707542419434e-01,1.907732933759689331e-01,3.217886686325073242e-01
1.526444107294082642e-01,1.672993153333663940e-01,3.548172712326049805e-01,4.812560655409470201e-05,3.251909911632537842e-01
9.066304564476013184e-02,2.391855791211128235e-02,1.654183119535446167e-02,8.072126656770706177e-02,7.881553769111633301e-01
6.619420601055026054e-04,9.793530702590942383e-01,1.170043647289276123e-02,6.605396047234535217e-03,1.679073669947683811e-03
3.286732435226440430e-01,4.474313172977417707e-04,1.233217422850430012e-03,2.442827373743057251e-01,4.253633022308349609e-01
8.693846464157104492e-01,2.566393651068210602e-02,4.545870237052440643e-03,1.889967825263738632e-05,1.003866270184516907e-01
7.627924787811934948e-04,6.202737689018249512e-01,1.181613071821630001e-03,2.949528992176055908e-01,8.282905817031860352e-02
2.372457981109619141e-01,2.622195184230804443e-01,5.129451304674148560e-02,4.287685155868530273e-01,2.047162316739559174e-02
2.669714763760566711e-02,7.525537014007568359e-01,1.266144663095474243e-01,6.420071423053741455e-02,2.993396669626235962e-02
2.103353617712855339e-03,7.283032755367457867e-05,2.499232441186904907e-01,1.835697621572762728e-04,7.477169632911682129e-01
2.370979189872741699e-01,2.069257497787475586e-01,1.442321687936782837e-01,2.365589886903762817e-01,1.751851141452789307e-01
3.704998791217803955e-01,1.396237015724182129e-01,3.417291864752769470e-02,2.318125031888484955e-02,4.325222373008728027e-01
9.736971259117126465e-01,2.603852376341819763e-02,9.533078991807997227e-05,3.665252006612718105e-05,1.323491596849635243e-04
2.466073483228683472e-01,1.104173809289932251e-01,1.749707162380218506e-01,2.158231586217880249e-01,2.521814703941345215e-01
5.995646864175796509e-02,2.066661417484283447e-01,2.446996718645095825e-01,3.433564901351928711e-01,1.453212201595306396e-01
1.380844563245773315e-01,1.858086287975311279e-01,2.077706307172775269e-01,2.083095014095306396e-01,2.600266039371490479e-01
3.835733514279127121e-03,1.065794564783573151e-02,4.751290252897888422e-04,3.393077850341796875e-02,9.511004090309143066e-01
7.950431609060615301e-05,9.987233877182006836e-01,4.575872935674851760e-06,1.114370417781174183e-03,7.809344242559745908e-05
6.928090453147888184e-01,8.178209885954856873e-03,5.471922922879457474e-03,1.784711889922618866e-02,2.756935954093933105e-01
4.982931911945343018e-01,3.147624135017395020e-01,9.559654444456100464e-02,5.114043131470680237e-02,4.020744189620018005e-02
7.374898064881563187e-03,2.631973984534852207e-06,7.974169420776888728e-05,1.552222238387912512e-04,9.923875331878662109e-01
4.578855931758880615e-01,1.818369776010513306e-01,1.878222264349460602e-02,1.713645309209823608e-01,1.701306104660034180e-01
9.998779296875000000e-01,5.860363785359368194e-07,4.435181111261954356e-08,2.458835842844564468e-05,9.708399738883599639e-05
1.453312933444976807e-01,5.063004326075315475e-03,4.108635708689689636e-03,8.142859339714050293e-01,3.121119178831577301e-02
9.546876698732376099e-02,1.757978945970535278e-01,4.646898433566093445e-02,2.909635603427886963e-01,3.913007080554962158e-01
9.653569012880325317e-02,2.200964689254760742e-01,2.847144566476345062e-02,5.398709774017333984e-01,1.150253266096115112e-01
3.467436134815216064e-01,6.423700600862503052e-02,1.206730678677558899e-01,2.001467049121856689e-01,2.681995630264282227e-01
2.172430753707885742e-01,4.061399698257446289e-01,3.533363640308380127e-01,2.543940441682934761e-03,2.073664963245391846e-02
2.876989245414733887e-01,1.323564792983233929e-04,9.457426494918763638e-04,3.323290944099426270e-01,3.788939416408538818e-01
2.087506055831909180e-01,2.116997092962265015e-01,1.263374835252761841e-01,2.360947132110595703e-01,2.171174436807632446e-01
1.966143399477005005e-02,8.532046340405941010e-04,8.723526843823492527e-05,8.658859729766845703e-01,1.135121732950210571e-01
4.387627257074200315e-07,2.340010951229487546e-06,9.999141693115234375e-01,2.937304998340550810e-06,8.009082375792786479e-05
1.859228461980819702e-01,1.344635486602783203e-01,5.323592573404312134e-02,3.531123697757720947e-01,2.732653021812438965e-01
1.396317780017852783e-01,2.925545275211334229e-01,4.132359847426414490e-02,5.208268165588378906e-01,5.663237534463405609e-03
1.334268134087324142e-03,1.711798598989844322e-03,1.477266848087310791e-01,7.977717518806457520e-01,5.145547538995742798e-02
3.987204749137163162e-03,2.321576476097106934e-01,4.537566856015473604e-04,9.832051728153601289e-05,7.633030414581298828e-01
7.904341910034418106e-04,5.628069047816097736e-04,1.279773726992061711e-07,1.994091086089611053e-03,9.966524243354797363e-01
1.527248471975326538e-01,3.444316387176513672e-01,7.202846556901931763e-02,4.284640550613403320e-01,2.350930124521255493e-03
1.126034706830978394e-01,6.902931630611419678e-02,6.821882128715515137e-01,3.170045837759971619e-02,1.044784635305404663e-01
1.165848807431757450e-03,6.041213497519493103e-02,9.380097389221191406e-01,4.030409036204218864e-04,9.345923899672925472e-06
5.336736142635345459e-02,3.782020136713981628e-02,1.197583694010972977e-02,4.314070641994476318e-01,4.654294848442077637e-01
1.447793748229742050e-02,3.085467517375946045e-01,2.485766308382153511e-03,7.848830136936157942e-06,6.744816899299621582e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
2.161794602870941162e-01,2.015486359596252441e-01,1.136699020862579346e-01,2.501966357231140137e-01,2.184052616357803345e-01
1.421544700860977173e-01,3.246247470378875732e-01,2.294297963380813599e-01,7.166905701160430908e-02,2.321218103170394897e-01
1.601406559348106384e-02,1.730440370738506317e-02,9.665690660476684570e-01,8.464207348879426718e-05,2.779143142106477171e-05
5.920380949974060059e-01,8.263303339481353760e-02,2.253312803804874420e-02,2.523210644721984863e-01,5.047467350959777832e-02
8.352594886673614383e-05,9.168390035629272461e-01,6.395073235034942627e-02,1.582775098540878389e-06,1.912509836256504059e-02
1.292843073606491089e-01,4.694278836250305176e-01,4.781915619969367981e-02,8.609364926815032959e-02,2.673750817775726318e-01
7.810347015038132668e-04,4.542494134511798620e-04,5.451741162687540054e-03,6.287198630161583424e-05,9.932500720024108887e-01
2.412930876016616821e-02,4.854304052059887908e-07,4.549892018701484631e-09,8.848881721496582031e-01,9.098201990127563477e-02
8.704072982072830200e-02,5.767875164747238159e-02,1.460048079025000334e-04,1.438133567571640015e-01,7.113212347030639648e-01
2.013299316167831421e-01,2.276173233985900879e-01,1.052703857421875000e-01,2.378548830747604370e-01,2.279274165630340576e-01
7.839831709861755371e-02,1.824237057007849216e-03,4.197640717029571533e-02,8.722906708717346191e-01,5.510392598807811737e-03
3.546588995959609747e-04,5.421900004148483276e-02,2.049237082246690989e-05,3.727530688047409058e-02,9.081305265426635742e-01
2.385573834180831909e-01,1.999241411685943604e-01,2.942706272006034851e-02,3.489200472831726074e-01,1.831713318824768066e-01
1.991771906614303589e-01,1.760442182421684265e-02,2.016368657350540161e-01,2.238469868898391724e-01,3.577345311641693115e-01
2.087506055831909180e-01,2.116997092962265015e-01,1.263374835252761841e-01,2.360947132110595703e-01,2.171174436807632446e-01
2.359366267919540405e-01,1.181056573987007141e-01,2.154955118894577026e-01,2.919756174087524414e-01,1.384865790605545044e-01
1.830664128065109253e-01,2.424691915512084961e-01,1.733915805816650391e-01,1.923567950725555420e-01,2.087159454822540283e-01
2.287971824407577515e-01,2.662881910800933838e-01,2.406603693962097168e-01,1.218687891960144043e-01,1.423854976892471313e-01
4.938956350088119507e-02,2.743561267852783203e-01,2.194036543369293213e-01,3.177605867385864258e-01,1.390899568796157837e-01
2.550686895847320557e-01,1.469403952360153198e-01,1.191750913858413696e-01,2.102225422859191895e-01,2.685933709144592285e-01
6.362609267234802246e-01,1.389920090133500707e-08,2.523839839341235347e-07,1.341909766197204590e-01,2.295477241277694702e-01
5.011708140373229980e-01,1.206632852554321289e-01,1.079663410782814026e-01,1.360743194818496704e-01,1.341251879930496216e-01
3.689087927341461182e-01,1.857238858938217163e-01,5.312884598970413208e-02,3.895039558410644531e-01,2.734494395554065704e-03
6.844413280487060547e-01,1.152107268571853638e-01,3.078756295144557953e-02,1.597635149955749512e-01,9.796897880733013153e-03
1.065351461875252426e-04,3.453684712440008298e-06,6.747011840343475342e-02,6.128157838247716427e-05,9.323587417602539062e-01
1.928773075342178345e-01,7.550775259733200073e-02,5.149987060576677322e-03,7.891667634248733521e-02,6.475481986999511719e-01
2.292599827051162720e-01,2.290956228971481323e-01,1.778911054134368896e-01,1.914869099855422974e-01,1.722664982080459595e-01
1.652495712041854858e-01,8.269626498222351074e-01,1.654265797697007656e-03,7.870823028497397900e-04,5.346364341676235199e-03
